Zipcode,City,Lat,Long,State
41230,LOUISA,38.1,-82.6,KY
40201,LOUISVILLE,38.22,-85.74,KY
40202,LOUISVILLE,38.22,-85.74,KY
40203,LOUISVILLE,38.22,-85.74,KY
40204,LOUISVILLE,38.22,-85.74,KY
40205,LOUISVILLE,38.22,-85.74,KY
40206,LOUISVILLE,38.22,-85.74,KY
40207,LOUISVILLE,38.22,-85.74,KY
40208,LOUISVILLE,38.22,-85.74,KY
40209,LOUISVILLE,38.22,-85.74,KY
40210,LOUISVILLE,38.22,-85.74,KY
40211,LOUISVILLE,38.22,-85.74,KY
40212,LOUISVILLE,38.22,-85.74,KY
40213,LOUISVILLE,38.22,-85.74,KY
40214,LOUISVILLE,38.22,-85.74,KY
40215,LOUISVILLE,38.22,-85.74,KY
40216,LOUISVILLE,38.22,-85.74,KY
40217,LOUISVILLE,38.22,-85.74,KY
40218,LOUISVILLE,38.22,-85.74,KY
40219,LOUISVILLE,38.22,-85.74,KY
40220,LOUISVILLE,38.22,-85.74,KY
40221,LOUISVILLE,38.22,-85.74,KY
40222,LOUISVILLE,38.22,-85.74,KY
40223,LOUISVILLE,38.22,-85.74,KY
40224,LOUISVILLE,38.22,-85.74,KY
40225,LOUISVILLE,38.22,-85.74,KY
40228,LOUISVILLE,38.22,-85.74,KY
40229,LOUISVILLE,38.22,-85.74,KY
40231,LOUISVILLE,38.22,-85.74,KY
40232,LOUISVILLE,38.22,-85.74,KY
40233,LOUISVILLE,38.22,-85.74,KY
40241,LOUISVILLE,38.22,-85.74,KY
40242,LOUISVILLE,38.22,-85.74,KY
40243,LOUISVILLE,38.22,-85.74,KY
40245,LOUISVILLE,38.22,-85.74,KY
40250,LOUISVILLE,38.22,-85.74,KY
40251,LOUISVILLE,38.22,-85.74,KY
40252,LOUISVILLE,38.22,-85.74,KY
40253,LOUISVILLE,38.22,-85.74,KY
40255,LOUISVILLE,38.22,-85.74,KY
40256,LOUISVILLE,38.22,-85.74,KY
40257,LOUISVILLE,38.22,-85.74,KY
40258,LOUISVILLE,38.22,-85.74,KY
40259,LOUISVILLE,38.22,-85.74,KY
40261,LOUISVILLE,38.22,-85.74,KY
40266,LOUISVILLE,38.22,-85.74,KY
40268,LOUISVILLE,38.22,-85.74,KY
40269,LOUISVILLE,38.22,-85.74,KY
40270,LOUISVILLE,38.22,-85.74,KY
40272,LOUISVILLE,38.22,-85.74,KY
40280,LOUISVILLE,38.22,-85.74,KY
40281,LOUISVILLE,38.22,-85.74,KY
40282,LOUISVILLE,38.22,-85.74,KY
40283,LOUISVILLE,38.22,-85.74,KY
40285,LOUISVILLE,38.22,-85.74,KY
40287,LOUISVILLE,38.22,-85.74,KY
40289,LOUISVILLE,38.22,-85.74,KY
40290,LOUISVILLE,38.22,-85.74,KY
40291,LOUISVILLE,38.22,-85.74,KY
40292,LOUISVILLE,38.22,-85.74,KY
40293,LOUISVILLE,38.22,-85.74,KY
40294,LOUISVILLE,38.22,-85.74,KY
40295,LOUISVILLE,38.22,-85.74,KY
40296,LOUISVILLE,38.22,-85.74,KY
40297,LOUISVILLE,38.22,-85.74,KY
40298,LOUISVILLE,38.22,-85.74,KY
40299,LOUISVILLE,38.22,-85.74,KY
40129,HILLVIEW,38.07,-85.67,KY
42060,LOVELACEVILLE,36.96,-88.83,KY
41231,LOVELY,37.82,-82.45,KY
42061,LOWES,36.88,-88.77,KY
41232,LOWMANSVILLE,37.91,-82.71,KY
40854,LOYALL,36.85,-83.35,KY
40855,LYNCH,36.96,-82.91,KY
42063,LYNNVILLE,36.56,-88.56,KY
41543,MC ANDREWS,37.54,-82.28,KY
41544,MC CARR,37.59,-82.16,KY
41558,RANSOM,37.54,-82.2,KY
40152,MC DANIELS,37.59,-86.4,KY
41647,MC DOWELL,37.42,-82.74,KY
42354,MC HENRY,37.37,-86.92,KY
40447,MC KEE,37.43,-83.98,KY
40488,WANETA,37.47,-84.03,KY
40448,MC KINNEY,37.47,-84.75,KY
40153,MC QUADY,37.73,-86.54,KY
41835,MC ROBERTS,37.21,-82.66,KY
42355,MACEO,37.85,-87,KY
40040,MACKVILLE,37.73,-85.06,KY
42431,MADISONVILLE,37.33,-87.5,KY
42757,MAGNOLIA,37.45,-85.75,KY
41547,MAJESTIC,37.53,-82.1,KY
41836,MALLIE,37.3,-82.91,KY
41451,MALONE,37.87,-83.25,KY
42259,MAMMOTH CAVE,37.2,-86.1,KY
40962,MANCHESTER,37.15,-83.76,KY
42436,MANITOU,37.41,-87.57,KY
42758,MANNSVILLE,37.36,-85.2,KY
42064,MARION,37.33,-88.07,KY
42759,MARROWBONE,36.81,-85.5,KY
42631,MARSHES SIDING,36.74,-84.48,KY
41159,MARTHA,38.01,-82.95,KY
41649,MARTIN,37.57,-82.75,KY
40830,GULSTON,36.75,-83.33,KY
40964,MARY ALICE,36.78,-83.33,KY
40041,MASONIC HOME,38.26,-85.65,KY
42066,MAYFIELD,36.73,-88.64,KY
41837,MAYKING,37.13,-82.76,KY
41838,MILLSTONE,37.16,-82.75,KY
41855,THORNTON,37.15,-82.73,KY
41234,MEALLY,37.79,-82.73,KY
40334,HOPE,38.01,-83.77,KY
40346,MEANS,37.94,-83.76,KY
42069,MELBER,36.91,-88.75,KY
41612,BYPRO,37.3,-82.7,KY
41650,MELVIN,37.35,-82.69,KY
42541,MIDDLEBURG,37.35,-84.81,KY
40965,MIDDLESBORO,36.61,-83.72,KY
40347,MIDWAY,38.14,-84.68,KY
42070,MILBURN,36.79,-88.89,KY
40348,MILLERSBURG,38.3,-84.14,KY
42762,MILLWOOD,37.45,-86.5,KY
40045,MILTON,38.71,-85.37,KY
41651,MINNIE,37.47,-82.75,KY
40856,MIRACLE,36.76,-83.58,KY
41352,MIZE,37.86,-83.37,KY
42633,MONTICELLO,36.84,-84.84,KY
40351,MOREHEAD,38.19,-83.44,KY
42437,MORGANFIELD,37.68,-87.9,KY
42261,MORGANTOWN,37.21,-86.7,KY
42440,MORTONS GAP,37.23,-87.47,KY
40046,MOUNT EDEN,38.03,-85.16,KY
42157,MOUNT HERMON,36.8,-85.81,KY
42764,MOUNT SHERMAN,37.43,-85.62,KY
40353,MOUNT STERLING,38.06,-83.94,KY
40456,MOUNT VERNON,37.36,-84.34,KY
40473,RENFRO VALLEY,37.38,-84.33,KY
40047,MOUNT WASHINGTON,38.04,-85.55,KY
41839,MOUSIE,37.41,-82.87,KY
41548,MOUTHCARD,37.38,-82.25,KY
40155,MULDRAUGH,37.93,-85.99,KY
42765,MUNFORDVILLE,37.28,-85.89,KY
42071,MURRAY,36.61,-88.31,KY
41549,MYRA,37.28,-82.6,KY
42544,NANCY,37.07,-84.75,KY
40048,NAZARETH,37.83,-85.46,KY
41840,NEON,37.21,-82.7,KY
40049,NERINX,37.66,-85.42,KY
40050,NEW CASTLE,38.43,-85.17,KY
42076,NEW CONCORD,36.59,-88.06,KY
40051,NEW HAVEN,37.65,-85.58,KY
40052,NEW HOPE,37.63,-85.51,KY
40355,NEW LIBERTY,38.62,-84.89,KY
40340,NICHOLASVILLE,37.87,-84.58,KY
40356,NICHOLASVILLE,37.87,-84.58,KY
40357,NORTH MIDDLETOWN,38.14,-84.11,KY
42442,NORTONVILLE,37.18,-87.45,KY
42262,OAK GROVE,36.66,-87.42,KY
42159,OAKLAND,37.04,-86.25,KY
41238,OIL SPRINGS,37.8,-82.94,KY
41164,OLIVE HILL,38.3,-83.16,KY
42265,OLMSTEAD,36.75,-87.01,KY
40358,OLYMPIA,38.09,-83.69,KY
40972,ONEIDA,37.27,-83.64,KY
40981,SAUL,37.27,-83.49,KY
41459,OPHIR,37.9,-83.01,KY
42301,OWENSBORO,37.75,-87.11,KY
42302,OWENSBORO,37.75,-87.11,KY
42303,OWENSBORO,37.75,-87.11,KY
42304,OWENSBORO,37.75,-87.11,KY
42334,CURDSVILLE,37.68,-87.36,KY
42356,MAPLE MOUNT,37.69,-87.32,KY
40359,OWENTON,38.53,-84.83,KY
40360,OWINGSVILLE,38.13,-83.75,KY
40366,PRESTON,38.08,-83.75,KY
42001,PADUCAH,37.07,-88.63,KY
42002,PADUCAH,37.07,-88.63,KY
42003,PADUCAH,37.07,-88.63,KY
40461,PAINT LICK,37.61,-84.41,KY
41216,EAST POINT,37.74,-82.79,KY
41240,PAINTSVILLE,37.81,-82.8,KY
41257,STAMBAUGH,37.88,-82.79,KY
40361,PARIS,38.2,-84.26,KY
40362,PARIS,38.2,-84.26,KY
42160,PARK CITY,37.09,-86.04,KY
42634,PARKERS LAKE,36.84,-84.48,KY
40464,PARKSVILLE,37.6,-84.9,KY
40862,PARTRIDGE,37,-82.89,KY
40863,PATHFORK,36.75,-83.46,KY
40157,PAYNEVILLE,37.98,-86.31,KY
42266,PEMBROKE,36.77,-87.35,KY
40055,PENDLETON,38.48,-85.32,KY
40363,PERRY PARK,38.55,-84.97,KY
40468,PERRYVILLE,37.64,-84.95,KY
40056,PEWEE VALLEY,38.31,-85.48,KY
41553,PHELPS,37.5,-82.16,KY
42366,PHILPOT,37.7,-86.93,KY
41554,PHYLLIS,37.44,-82.33,KY
41501,PIKEVILLE,37.47,-82.51,KY
41502,PIKEVILLE,37.47,-82.51,KY
41571,VARNEY,37.63,-82.42,KY
41250,PILGRIM,37.79,-82.42,KY
42635,PINE KNOT,36.66,-84.43,KY
41843,PINE TOP,37.27,-82.88,KY
40977,PINEVILLE,36.76,-83.7,KY
41555,PINSONFORK,37.54,-82.25,KY
41844,PIPPA PASSES,37.33,-82.87,KY
41861,RAVEN,37.4,-82.8,KY
40755,PITTSBURG,37.16,-84.1,KY
40036,LOCKPORT,38.43,-84.98,KY
40057,PLEASUREVILLE,38.35,-85.11,KY
42444,POOLE,37.64,-87.64,KY
40058,PORT ROYAL,38.55,-85.08,KY
42367,POWDERLY,37.23,-87.16,KY
41845,PREMIUM,37.12,-82.91,KY
41645,LANGLEY,37.53,-82.79,KY
41653,PRESTONSBURG,37.67,-82.76,KY
41362,PRIMROSE,37.6,-83.6,KY
42445,PRINCETON,37.1,-87.88,KY
41619,DRIFT,37.48,-82.74,KY
41655,PRINTER,37.53,-82.74,KY
40059,PROSPECT,38.34,-85.6,KY
42441,NEBO,37.38,-87.64,KY
42450,PROVIDENCE,37.39,-87.75,KY
40865,PUTNEY,36.9,-83.22,KY
41166,QUINCY,38.63,-83.09,KY
41557,RACCOON,37.49,-82.44,KY
40159,RADCLIFF,37.82,-85.94,KY
40160,RADCLIFF,37.82,-85.94,KY
40060,RAYWICK,37.55,-85.43,KY
41847,REDFOX,37.21,-82.94,KY
42451,REED,37.87,-87.37,KY
41559,REGINA,37.35,-82.37,KY
42638,REVELO,36.67,-84.47,KY
42368,REYNOLDS STATION,37.69,-86.77,KY
40161,RHODELIA,38,-86.41,KY
40475,RICHMOND,37.74,-84.29,KY
40476,RICHMOND,37.74,-84.29,KY
40162,RINEYVILLE,37.75,-85.96,KY
41254,RIVER,37.86,-82.72,KY
40979,ROARK,37.02,-83.51,KY
42452,ROBARDS,37.67,-87.52,KY
41560,ROBINSON CREEK,37.32,-82.57,KY
42273,ROCHESTER,37.2,-86.89,KY
42274,ROCKFIELD,36.9,-86.55,KY
40759,ROCKHOLDS,36.82,-84.11,KY
41561,ROCKHOUSE,37.32,-82.45,KY
42369,ROCKPORT,37.33,-86.99,KY
42163,ROCKY HILL,37.06,-86.1,KY
41365,ROGERS,37.74,-83.63,KY
42370,ROSINE,37.45,-86.75,KY
42275,ROUNDHILL,37.23,-86.45,KY
41367,ROWDY,37.41,-83.2,KY
41848,ROXANA,37.1,-82.94,KY
41464,ROYALTON,37.67,-83.02,KY
41168,RUSH,38.29,-82.73,KY
41169,RUSSELL,38.51,-82.69,KY
42642,RUSSELL SPRINGS,37.05,-85.07,KY
42276,RUSSELLVILLE,36.83,-86.89,KY
42372,SACRAMENTO,37.41,-87.26,KY
40370,SADIEVILLE,38.39,-84.53,KY
40061,SAINT CATHARINE,37.7,-85.27,KY
42453,SAINT CHARLES,37.18,-87.55,KY
40062,SAINT FRANCIS,37.62,-85.46,KY
41368,SAINT HELENS,37.57,-83.65,KY
40063,SAINT MARY,37.58,-85.33,KY
42078,SALEM,37.26,-88.23,KY
40371,SALT LICK,38.11,-83.61,KY
40372,SALVISA,37.91,-84.86,KY
41465,SALYERSVILLE,37.74,-83.06,KY
40481,SANDGAP,37.48,-84.09,KY
41171,SANDY HOOK,38.09,-83.12,KY
41759,SASSAFRAS,37.22,-83.05,KY
40982,SCALF,36.91,-83.7,KY
42553,SCIENCE HILL,37.17,-84.63,KY
42164,SCOTTSVILLE,36.74,-86.19,KY
42455,SEBREE,37.6,-87.52,KY
41849,SECO,37.17,-82.73,KY
42079,SEDALIA,36.56,-88.58,KY
40983,SEXTONS CREEK,37.31,-83.78,KY
40374,SHARPSBURG,38.2,-83.92,KY
41562,SHELBIANA,37.42,-82.49,KY
40065,SHELBYVILLE,38.21,-85.23,KY
40066,SHELBYVILLE,38.21,-85.23,KY
40165,SHEPHERDSVILLE,37.98,-85.71,KY
41564,SIDNEY,37.62,-82.35,KY
40763,SILER,36.69,-83.96,KY
40067,SIMPSONVILLE,38.21,-85.35,KY
42456,SLAUGHTERS,37.49,-87.5,KY
41763,SLEMP,37.07,-83.11,KY
41764,SMILAX,37.13,-83.28,KY
40068,SMITHFIELD,38.38,-85.25,KY
42081,SMITHLAND,37.13,-88.4,KY
42457,SMITH MILLS,37.8,-87.67,KY
42171,SMITHS GROVE,37.05,-86.2,KY
41173,SOLDIER,38.27,-83.28,KY
42501,SOMERSET,37.08,-84.6,KY
42502,SOMERSET,37.08,-84.6,KY
42503,SOMERSET,37.08,-84.6,KY
42564,WEST SOMERSET,37.09,-84.64,KY
42776,SONORA,37.52,-85.89,KY
42374,SOUTH CARROLLTON,37.33,-87.14,KY
41174,SOUTH PORTSMOUTH,38.7,-83.01,KY
41175,SOUTH SHORE,38.72,-82.96,KY
42458,SPOTTSVILLE,37.82,-87.42,KY
40069,SPRINGFIELD,37.68,-85.22,KY
41256,STAFFORDSVILLE,37.83,-82.84,KY
40379,STAMPING GROUND,38.27,-84.68,KY
40484,STANFORD,37.53,-84.66,KY
40380,STANTON,37.84,-83.85,KY
41659,STANVILLE,37.58,-82.67,KY
42647,STEARNS,36.69,-84.47,KY
41566,STEELE,37.97,-82.18,KY
40170,STEPHENSPORT,37.91,-86.53,KY
40868,STINNETT,37.09,-83.39,KY
40988,STONEY FORK,36.88,-83.52,KY
41568,STOPOVER,37.52,-82.03,KY
42649,STRUNK,36.62,-84.43,KY
42459,STURGIS,37.54,-87.98,KY
42460,SULLIVAN,37.49,-87.94,KY
40070,SULPHUR,38.48,-85.26,KY
42124,BEAUMONT,36.86,-85.63,KY
42130,EIGHTY EIGHT,36.91,-85.76,KY
42166,SUMMER SHADE,36.88,-85.7,KY
42782,SUMMERSVILLE,37.31,-85.61,KY
42285,SWEEDEN,37.25,-86.28,KY
42082,SYMSONIA,36.9,-88.51,KY
42558,TATEVILLE,36.96,-84.58,KY
40071,TAYLORSVILLE,38.03,-85.34,KY
41660,TEABERRY,37.42,-82.64,KY
41260,THELMA,37.81,-82.76,KY
42083,TILINE,37.16,-88.25,KY
41189,TOLLESBORO,38.57,-83.57,KY
42084,TOLU,37.43,-88.24,KY
41262,TOMAHAWK,37.87,-82.59,KY
42151,HESTAND,36.65,-85.61,KY
42167,TOMPKINSVILLE,36.7,-85.69,KY
41862,TOPMOST,37.36,-82.78,KY
40870,TOTZ,36.94,-83.11,KY
41663,TRAM,37.58,-82.63,KY
42286,TRENTON,36.72,-87.26,KY
40995,TROSPER,36.78,-83.81,KY
41263,TUTOR KEY,37.84,-82.76,KY
40486,TYNER,37.34,-83.9,KY
41264,ULYSSES,38,-82.71,KY
42461,UNIONTOWN,37.77,-87.93,KY
42784,UPTON,37.46,-85.89,KY
42376,UTICA,37.61,-87.07,KY
41135,EMERSON,38.38,-83.26,KY
41179,VANCEBURG,38.59,-83.32,KY
41385,VANCLEVE,37.62,-83.41,KY
41265,VAN LEAR,37.76,-82.75,KY
40383,VERSAILLES,38.05,-84.72,KY
40384,VERSAILLES,38.05,-84.72,KY
41772,VEST,37.39,-83,KY
41760,SCUDDY,37.21,-83.09,KY
41773,VICCO,37.21,-83.06,KY
41386,VINCENT,37.46,-83.77,KY
40175,VINE GROVE,37.81,-85.97,KY
41572,VIRGIE,37.33,-82.57,KY
40385,WACO,37.73,-84.15,KY
40076,WADDY,38.13,-85.06,KY
40873,WALLINS CREEK,36.82,-83.41,KY
40874,WARBRANCH,36.97,-83.44,KY
41267,WARFIELD,37.83,-82.42,KY
42085,WATER VALLEY,36.56,-88.81,KY
42462,WAVERLY,37.7,-87.81,KY
41666,WAYLAND,37.44,-82.8,KY
40489,WAYNESBURG,37.33,-84.68,KY
41180,WEBBVILLE,38.15,-82.79,KY
40176,WEBSTER,37.88,-86.33,KY
41667,WEEKSBURY,37.32,-82.71,KY
40387,WELLINGTON,37.91,-83.5,KY
41775,WENDOVER,37.12,-83.36,KY
41421,ELKFORK,37.96,-83.13,KY
41472,WEST LIBERTY,37.91,-83.26,KY
41477,WRIGLEY,38.01,-83.27,KY
42377,WEST LOUISVILLE,37.73,-87.23,KY
42086,WEST PADUCAH,37.11,-88.77,KY
40177,WEST POINT,37.98,-85.95,KY
40077,WESTPORT,38.48,-85.46,KY
41268,WEST VAN LEAR,37.78,-82.77,KY
42463,WHEATCROFT,37.48,-87.86,KY
41669,WHEELWRIGHT,37.33,-82.72,KY
42788,WHITE MILLS,37.55,-86.03,KY
42464,WHITE PLAINS,37.18,-87.38,KY
41833,LINEFORK,37.02,-82.95,KY
41858,WHITESBURG,37.11,-82.82,KY
42378,WHITESVILLE,37.68,-86.86,KY
42653,WHITLEY CITY,36.72,-84.47,KY
42087,WICKLIFFE,36.96,-89.08,KY
40492,WILDIE,37.42,-84.3,KY
41181,WILLARD,38.24,-82.85,KY
40769,WILLIAMSBURG,36.73,-84.16,KY
41271,WILLIAMSPORT,37.82,-82.72,KY
40078,WILLISBURG,37.81,-85.12,KY
40390,WILMORE,37.86,-84.65,KY
40391,WINCHESTER,37.99,-84.18,KY
40392,WINCHESTER,37.99,-84.18,KY
42565,WINDSOR,37.13,-84.91,KY
42088,WINGO,36.64,-88.73,KY
41255,SITKA,37.88,-82.84,KY
41274,WITTENSVILLE,37.86,-82.79,KY
40771,WOODBINE,36.9,-84.08,KY
42170,WOODBURN,36.84,-86.52,KY
42288,WOODBURY,37.18,-86.63,KY
41776,WOOTON,37.17,-83.3,KY
41183,WORTHINGTON,38.55,-82.73,KY
41777,YEADDISS,37.07,-83.21,KY
41778,YERKES,37.26,-83.32,KY
42566,YOSEMITE,37.35,-84.83,KY
41397,ZOE,37.68,-83.68,KY
38257,SOUTH FULTON,36.49,-88.88,TN
45810,ADA,40.76,-83.82,OH
43901,ADENA,40.21,-80.87,OH
44301,AKRON,41.08,-81.52,OH
44302,AKRON,41.08,-81.52,OH
44303,AKRON,41.08,-81.52,OH
44304,AKRON,41.08,-81.52,OH
44305,AKRON,41.08,-81.52,OH
44306,AKRON,41.08,-81.52,OH
44307,AKRON,41.08,-81.52,OH
44308,AKRON,41.08,-81.52,OH
44309,AKRON,41.08,-81.52,OH
44310,AKRON,41.08,-81.52,OH
44311,AKRON,41.08,-81.52,OH
44312,AKRON,41.08,-81.52,OH
44313,AKRON,41.08,-81.52,OH
44314,AKRON,41.08,-81.52,OH
44315,AKRON,41.08,-81.52,OH
44316,AKRON,41.08,-81.52,OH
44317,AKRON,41.08,-81.52,OH
44319,AKRON,41.08,-81.52,OH
44320,AKRON,41.08,-81.52,OH
44321,AKRON,41.08,-81.52,OH
44325,AKRON,41.08,-81.52,OH
44326,AKRON,41.08,-81.52,OH
44328,AKRON,41.08,-81.52,OH
44333,AKRON,41.08,-81.52,OH
44334,FAIRLAWN,41.08,-81.52,OH
44372,AKRON,41.08,-81.52,OH
44396,AKRON,41.08,-81.52,OH
44398,AKRON,41.08,-81.52,OH
45812,ALGER,40.7,-83.84,OH
43902,ALLEDONIA,39.89,-80.95,OH
44601,ALLIANCE,40.91,-81.11,OH
44802,ALVADA,41.04,-83.39,OH
43501,ALVORDTON,41.66,-84.43,OH
44001,AMHERST,41.4,-82.23,OH
43903,AMSTERDAM,40.47,-80.92,OH
44003,ANDOVER,41.6,-80.56,OH
45813,ANTWERP,41.18,-84.73,OH
44606,APPLE CREEK,40.75,-81.84,OH
44804,ARCADIA,41.11,-83.51,OH
43502,ARCHBOLD,41.51,-84.3,OH
45814,ARLINGTON,40.89,-83.65,OH
45897,WILLIAMSTOWN,40.83,-83.63,OH
44805,ASHLAND,40.86,-82.31,OH
44004,ASHTABULA,41.87,-80.79,OH
44005,ASHTABULA,41.87,-80.79,OH
44807,ATTICA,41.06,-82.88,OH
44201,ATWATER,41.03,-81.18,OH
44607,AUGUSTA,40.68,-81.04,OH
44202,AURORA,41.31,-81.34,OH
44010,AUSTINBURG,41.75,-80.85,OH
44011,AVON,41.45,-82.02,OH
44012,AVON LAKE,41.49,-82.01,OH
43972,BANNOCK,40.07,-81.06,OH
44203,BARBERTON,41.01,-81.6,OH
43905,BARTON,40.11,-80.83,OH
44809,BASCOM,41.13,-83.28,OH
44210,BATH,41.15,-81.61,OH
44608,BEACH CITY,40.65,-81.58,OH
43906,BELLAIRE,40.01,-80.74,OH
44811,BELLEVUE,41.27,-82.84,OH
44813,BELLVILLE,40.62,-82.51,OH
44609,BELOIT,40.92,-81,OH
45816,BENTON RIDGE,41,-83.79,OH
44017,BEREA,41.36,-81.86,OH
43908,BERGHOLZ,40.52,-80.88,OH
43504,BERKEY,41.71,-83.83,OH
44610,BERLIN,40.55,-81.8,OH
44401,BERLIN CENTER,41.02,-80.93,OH
44814,BERLIN HEIGHTS,41.32,-82.49,OH
44815,BETTSVILLE,41.24,-83.23,OH
44611,BIG PRAIRIE,40.6,-82.06,OH
44816,BIRMINGHAM,41.32,-82.35,OH
43909,BLAINE,40.06,-80.83,OH
43505,BLAKESLEE,41.52,-84.73,OH
44817,BLOOMDALE,41.17,-83.55,OH
43910,BLOOMINGDALE,40.34,-80.81,OH
44818,BLOOMVILLE,41.05,-83.01,OH
45808,BEAVERDAM,40.83,-83.97,OH
45817,BLUFFTON,40.89,-83.88,OH
44612,BOLIVAR,40.65,-81.45,OH
44695,BOWERSTON,40.42,-81.18,OH
43402,BOWLING GREEN,41.37,-83.64,OH
43403,BOWLING GREEN,41.37,-83.64,OH
43406,BRADNER,41.32,-83.43,OH
44613,BREWSTER,40.71,-81.6,OH
43912,BRIDGEPORT,40.06,-80.74,OH
43913,BRILLIANT,40.26,-80.62,OH
44402,BRISTOLVILLE,41.38,-80.87,OH
44403,BROOKFIELD,41.26,-80.57,OH
44212,BRUNSWICK,41.24,-81.82,OH
43506,BRYAN,41.47,-84.54,OH
44820,BUCYRUS,40.8,-82.97,OH
44214,BURBANK,40.98,-81.99,OH
44404,BURGHILL,41.33,-80.54,OH
43407,BURGOON,41.26,-83.25,OH
44021,BURTON,41.47,-81.14,OH
44822,BUTLER,40.58,-82.42,OH
43907,CADIZ,40.26,-80.99,OH
45820,CAIRO,40.83,-84.08,OH
43914,CAMERON,39.78,-80.95,OH
44405,CAMPBELL,41.07,-80.59,OH
44614,CANAL FULTON,40.89,-81.58,OH
44406,CANFIELD,41.02,-80.76,OH
44701,CANTON,40.81,-81.37,OH
44702,CANTON,40.81,-81.37,OH
44703,CANTON,40.81,-81.37,OH
44704,CANTON,40.81,-81.37,OH
44705,CANTON,40.81,-81.37,OH
44706,CANTON,40.81,-81.37,OH
44707,CANTON,40.81,-81.37,OH
44708,CANTON,40.81,-81.37,OH
44709,CANTON,40.81,-81.37,OH
44710,CANTON,40.81,-81.37,OH
44711,CANTON,40.81,-81.37,OH
44714,CANTON,40.81,-81.37,OH
44718,CANTON,40.81,-81.37,OH
44720,NORTH CANTON,40.81,-81.37,OH
44721,CANTON,40.81,-81.37,OH
44730,EAST CANTON,40.81,-81.37,OH
44735,CANTON,40.81,-81.37,OH
44750,CANTON,40.81,-81.37,OH
44767,CANTON,40.81,-81.37,OH
44799,CANTON,40.81,-81.37,OH
44615,CARROLLTON,40.57,-81.09,OH
44824,CASTALIA,41.4,-82.8,OH
45821,CECIL,41.21,-84.6,OH
45822,CELINA,40.55,-84.57,OH
45826,CHICKASAW,40.43,-84.49,OH
44022,CHAGRIN FALLS,41.43,-81.38,OH
44023,CHAGRIN FALLS,41.43,-81.38,OH
44024,CHARDON,41.57,-81.2,OH
44617,CHARM,40.48,-81.73,OH
44825,CHATFIELD,40.95,-82.94,OH
44026,CHESTERLAND,41.52,-81.34,OH
44215,CHIPPEWA LAKE,41.06,-81.92,OH
43915,CLARINGTON,39.77,-80.86,OH
43408,CLAY CENTER,41.56,-83.36,OH
44101,CLEVELAND,41.47,-81.67,OH
44102,CLEVELAND,41.47,-81.67,OH
44103,CLEVELAND,41.47,-81.67,OH
44104,CLEVELAND,41.47,-81.67,OH
44105,CLEVELAND,41.47,-81.67,OH
44106,CLEVELAND,41.47,-81.67,OH
44107,LAKEWOOD,41.48,-81.8,OH
44108,CLEVELAND,41.47,-81.67,OH
44109,CLEVELAND,41.47,-81.67,OH
44110,CLEVELAND,41.47,-81.67,OH
44111,CLEVELAND,41.47,-81.67,OH
44112,CLEVELAND,41.47,-81.67,OH
44113,CLEVELAND,41.47,-81.67,OH
44114,CLEVELAND,41.47,-81.67,OH
44115,CLEVELAND,41.47,-81.67,OH
44116,ROCKY RIVER,41.47,-81.85,OH
44117,EUCLID,41.59,-81.51,OH
44118,CLEVELAND,41.47,-81.67,OH
44119,CLEVELAND,41.47,-81.67,OH
44120,CLEVELAND,41.47,-81.67,OH
44121,CLEVELAND,41.47,-81.67,OH
44122,BEACHWOOD,41.47,-81.5,OH
44123,EUCLID,41.59,-81.51,OH
44124,CLEVELAND,41.47,-81.67,OH
44125,CLEVELAND,41.47,-81.67,OH
44126,CLEVELAND,41.47,-81.67,OH
44127,CLEVELAND,41.47,-81.67,OH
44128,CLEVELAND,41.47,-81.67,OH
44129,CLEVELAND,41.47,-81.67,OH
44130,CLEVELAND,41.47,-81.67,OH
44131,INDEPENDENCE,41.38,-81.64,OH
44132,EUCLID,41.59,-81.51,OH
44133,NORTH ROYALTON,41.31,-81.74,OH
44134,CLEVELAND,41.47,-81.67,OH
44135,CLEVELAND,41.47,-81.67,OH
44136,STRONGSVILLE,41.31,-81.83,OH
44137,MAPLE HEIGHTS,41.4,-81.56,OH
44138,OLMSTED FALLS,41.36,-81.9,OH
44139,SOLON,41.38,-81.44,OH
44140,BAY VILLAGE,41.48,-81.92,OH
44141,BRECKSVILLE,41.3,-81.61,OH
44142,BROOKPARK,41.4,-81.82,OH
44143,CLEVELAND,41.47,-81.67,OH
44144,CLEVELAND,41.47,-81.67,OH
44145,WESTLAKE,41.45,-81.92,OH
44146,BEDFORD,41.39,-81.53,OH
44147,BROADVIEW HEIGHTS,41.31,-81.67,OH
44149,STRONGSVILLE,41.31,-81.85,OH
44181,CLEVELAND,41.47,-81.67,OH
44188,CLEVELAND,41.47,-81.67,OH
44190,CLEVELAND,41.47,-81.67,OH
44191,CLEVELAND,41.47,-81.67,OH
44192,CLEVELAND,41.47,-81.67,OH
44193,CLEVELAND,41.47,-81.67,OH
44194,CLEVELAND,41.47,-81.67,OH
44195,CLEVELAND,41.47,-81.67,OH
44197,CLEVELAND,41.47,-81.67,OH
44198,CLEVELAND,41.47,-81.67,OH
44199,CLEVELAND,41.47,-81.67,OH
44216,CLINTON,40.92,-81.63,OH
45827,CLOVERDALE,41.01,-84.3,OH
43410,CLYDE,41.3,-82.97,OH
45828,COLDWATER,40.48,-84.63,OH
